SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	PeptideMass	SpectrumMass	Retention	MassDiff	Adduct	Charge	SMILES	FDR
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	17699	239516	630987	1alpha-hydroxy-25-methoxyvitamin_D3_/_1alpha-hydroxy-25-methoxycholecalciferol_(5Z,7E)-(1S,3R)-25-methoxy-9,10-seco-5,7,10(19)-cholestatriene-1,3-diol	18	430.345	431.352	503.528	0.00029	M+H	1	C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)OC)C[C@@H](O)C[C@@H]1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	16878	222946	65833	3-Hydroxycholan-24-oic_acid_3-Ac	18	418.308	419.315	420.051	0.00028	M+H	1	CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C(C)CCC(=O)O)CCC32)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	16348	213823	631347	Vitamin_D6_(5Z,7E,22E)-(3S)-9,10-seco-5,7,10(19),22-poriferastatetraen-3-ol	18	410.355	411.362	466.736	0.00028	M+H	1	C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](CC)C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15926	208713	128086	2,6,10,15,19,23-Hexamethyl-2,4,6,8,10,12,14,16,18,20,22-tetracosaundecaene_4,5,8,9-Tetrahydro	18	404.344	405.352	490.79	-0.00071	M+H	1	CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(/C)CC/C=C(/C)CCC=C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15923	208687	631795	Dihomolithocholic_acid_24-dihomo-3alpha-hydroxy-5beta-cholan-26-oic_acid	18	404.329	405.336	439.401	0.00028	M+H	1	C[C@H](CCCCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15674	205765	71344	9,10-Secocholesta-5,7,10(19)-triene-3,25-diol_9,10-Secocholesta-5,7,10(19)-triene-3,25-diol	18	400.334	401.341	530.225	0.00028	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)CCCC(C)(C)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15562	204626	121696	Ergosta-7,25-dien-3-ol_Ergosta-7,25-dien-3-ol	18	398.355	399.362	529.468	0.00028	M+H	1	C=C(C)C(C)CCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15531	204048	65807	9,10-Secocholesta-5,7,10(19),24-tetraene-1,3-diol,_9CI_9,10-Secocholesta-5,7,10(19),24-tetraene-1,3-diol,_9CI	18	398.318	399.325	275.181	0.00027	M+H	1	C=C1/C(=C\C=C2\CCCC3(C)C2CCC3C(C)CCC=C(C)C)CC(O)CC1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14249	187893	185323	Ergosta-3,5,24(28)-triene_Ergosta-3,5,24(28)-triene	18	380.344	381.352	509.585	-0.00071	M+H	1	C=C(CCC(C)C1CCC2C3CC=C4C=CCCC4(C)C3CCC12C)C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13258	175523	532101	(Z)-Heptacosa-3,6,9,12,15,18,26-heptaene	18	366.329	367.336	517.668	0.00028	M+H	1	C=CCCCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	25375	364250	1649	Sporidesmolides_Sporidesmolide_II	17	652.441	653.448	460.809	0.00028	M+H	1	CCC(C)C1NC(=O)C(C(C)C)OC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(CC(C)C)NC1=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	25270	362338	36490	Spermidine_N-(4-Hydroxy-3-methoxycinnamoyl),_N',N''-bis(3,4-dihydroxycinnamoyl)	17	645.269	646.275	229.273	0.00126	M+H	1	COc1cc(/C=C/C(=O)NCCCN(CCCCNC(=O)/C=C/c2ccc(O)c(O)c2)C(=O)/C=C/c2ccc(O)c(O)c2)ccc1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	25253	361962	167258	Plactin_A_Plactin_A	17	644.401	645.408	258.809	0.00026	M+H	1	CCC(C)C1NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc2ccc(O)cc2)NC1=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	25232	361739	195557	Spermidine_N,N''-Bis(4-hydroxy-3-methoxy-E-cinnamoyl),_N'-(4-hydroxy-E-cinnamoyl)	17	643.289	644.297	257.123	-0.00072	M+H	1	COc1cc(/C=C/C(=O)NCCCCN(CCCNC(=O)/C=C/c2ccc(O)c(OC)c2)C(=O)/C=C/c2ccc(O)cc2)ccc1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	25171	360334	58633	Sporidesmolides_Sporidesmolide_I	17	638.425	639.432	449.937	0.00027	M+H	1	CC(C)CC1NC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)OC1=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	24781	352385	55397	Sceptrine_Sceptrine	17	618.045	619.052	178.626	0.00028	M+H	1	N=c1[nH]cc(C2C(CNC(=O)c3cc(Br)c[nH]3)C(CNC(=O)c3cc(Br)c[nH]3)C2c2c[nH]c(=N)[nH]2)[nH]1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	24406	343359	212765	Oblongifolin_F_Oblongifolin_F	17	600.345	601.352	471.957	0.00029	M+H	1	CC(C)=CCC/C(C)=C\CC1CC2(CC=C(C)C)C(=O)c3c(oc4cc(O)c(O)cc4c3=O)C(CC=C(C)C)(C2=O)C1(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	23320	323595	55802	Spermidine_N,N''-Bis(4-hydroxy-3,5-dimethoxycinnamoyl)	17	557.274	558.281	183.14	0.00027	M+H	1	COc1cc(/C=C/C(=O)NCCCCNCCCNC(=O)/C=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	23185	321754	207570	Propindilactone_H_Propindilactone_H	17	552.293	553.3	326.089	0.00029	M+H	1	CC1CC(C(O)C(C)C2C(O)C(O)C3(O)C4CCC5C(C)(C)OC6CC(=O)OC65CC4(O)CCC23C)OC1=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	21825	302390	6289	Leptofuranin_A_Leptofuranin_A	17	512.35	513.355	403.237	0.0023	M+H	1	CC(/C=C/C1OC(=O)C=CC1C)=C\C(C)C/C=C/C(C)=C/C(C)C(=O)C(C)C1OC(C)(CCO)CC1C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	21528	299048	144267	11-Hydroxy-9,12,15-octadecatrienoic_acid_Tetradecanoyl	17	504.418	505.425	358.811	0.00029	M+H	1	CC/C=C/C/C=C/C(/C=C/CCCCCCCC(=O)O)OC(=O)CCCCCCCCCCCCC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	21377	297310	557011	LysoPE(0:0/20:4(5Z,8Z,11Z,14Z))	17	501.286	502.295	344.166	-0.00173	M+H	1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CO)COP(=O)(O)OCCN	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	21342	296445	60018	Plukenetione_F_Plukenetione_F	17	500.293	501.3	405.601	0.00029	M+H	1	CC(C)=CCC1C2C(=O)C3=C(OC(C)(C)C=C3)C(C(=O)c3ccccc3)(C2=O)C(C)(C)C1CC=C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	20892	287311	161630	4,18-Epoxy-6,19-dihydroxy-13-cleroden-15,16-olide_19-(3-Hydroxy-2-methylenebutanoyl),_6-Ac	17	490.257	491.261	260.198	0.00329	M+H	1	C=C(C(=O)OCC12C(OC(C)=O)CC(C)C(C)(CCC3=CC(=O)OC3)C1CCCC21CO1)C(C)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	20200	278842	97371	3,5,26-Trihydroxycholest-24-en-6-one_26-Ac	17	474.335	475.341	443.013	0.00128	M+H	1	CC(=O)OC/C(C)=C\CCC(C)C1CCC2C3CC(=O)C4(O)CC(O)CCC4(C)C3CCC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	20012	274001	291200	Ircinialactam_A	17	471.262	472.268	367.206	0.00127	M+H	1	CC1=C(O)/C(=C/[C@@H](C)CCC/C(C)=C/CC/C(C)=C/CCC2=CCN(CC(=O)O)C2=O)OC1=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	19994	273791	41047	3,18-Dihydroxylanosta-8,22,24-trien-26-oic_acid_3,18-Dihydroxylanosta-8,22,24-trien-26-oic_acid	17	470.34	471.347	405.857	0.0003	M+H	1	C/C(=C/C=C/C(C)C1CCC2(C)C3=C(CCC12CO)C1(C)CCC(O)C(C)(C)C1CC3)C(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	19653	269442	22464	Difficol_Difficol	17	464.329	465.336	451.089	0.00028	M+H	1	C=C/C=C(/C)CCC1C/C=C/C=C(/C)C(O)CCC/C=C/C=C/C=C/CC(C)C(=C)CC(=O)O1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	19367	265543	234556	21,22-Dihydroxy-7,13,17-polypodatrien-3-one_21,22-Dihydroxy-7,13,17-polypodatrien-3-one	17	458.376	459.383	493.067	0.00028	M+H	1	CC1=CCC2C(C)(C)C(=O)CCC2(C)C1CC/C=C(/C)CC/C=C(/C)CCC(O)C(C)(C)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	19034	261522	631099	1alpha,25-dihydroxy-26,27-dimethyl-20,21,22,22,23,23-hexadehydro-24a-homovitamin_D3_/_1alpha,25-dihydroxy-26,27-dimethyl-20,21,22,22,23,23-hexadehydro-24a-homocholecalciferol_(5Z,7E)-(1S,3R)-26,27-dimethyl-24a-homo-9,10-seco-5,7,10(19),20-cholestatetraen-22-yne-1,3,25-triol	17	452.329	453.336	298.285	0.00028	M+H	1	C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H](C(=C)C#CCCC(O)(CC)CC)CC[C@@H]23)C[C@@H](O)C[C@@H]1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	18779	258148	630964	(23S,25R)-1alpha,23,25,26-tetrahydroxyvitamin_D3_/_(23S,25R)-1alpha,23,25,26-tetrahydroxycholecalciferol_(5Z,7E)-(1S,3R,23S,25R)-9,10-seco-5,7,10(19)-cholestatriene-1,3,23,25,26-pentol	17	448.319	449.326	284.123	0.00029	M+H	1	C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)C[C@H](O)C[C@@](C)(O)CO)C[C@@H](O)C[C@@H]1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	18633	256628	91043	Artocarpol_E_Artocarpol_E	17	446.246	447.253	456.807	0.00029	M+H	1	CC(C)=CCC/C(C)=C\CC1=C(O)c2ccc(O)cc2Oc2cc(O)c(CC=C(C)C)cc21	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	18436	254483	50757	Eupha-7,23-diene-3,25-diol_Eupha-7,23-diene-3,25-diol	17	442.381	443.386	562.289	0.00229	M+H	1	CC(C/C=C/C(C)(C)O)C1CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	18155	250742	631046	1alpha,25-dihydroxy-26,27-dimethyl-20,21,22,22,23,23-hexadehydrovitamin_D3_/_1alpha,25-dihydroxy-26,27-dimethyl-20,21,22,22,23,23-hexadehydrocholecalciferol_(5Z,7E)-(1S,3R)-26,27-dimethyl-9,10-seco-5,7,10(19),20-cholestatetraen-22-yne-1,3,25-triol	17	438.313	439.321	355.51	-0.00073	M+H	1	C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H](C(=C)C#CCC(O)(CC)CC)CC[C@@H]23)C[C@@H](O)C[C@@H]1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	18066	249938	225100	4-Phenyl-1,5,9-triazacyclotridec-12-en-2-one_4'-Hydroxy,_12,13-dihydro,_N9-(4-hydroxy-E-cinnamoyl)	17	437.231	438.239	165.796	-0.00073	M+H	1	O=C1CC(c2ccc(O)cc2)NCCCN(C(=O)/C=C/c2ccc(O)cc2)CCCCN1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	17950	241877	228426	2,3-Dihydroxybenzoic_acid,_9CI_17S-Methylnonadecyl_ester	17	434.34	435.347	523.995	0.0003	M+H	1	CCC(C)CCCCCCCCCCCCCCCCOC(=O)c1cccc(O)c1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	17815	240721	3865	9,10-Secocholesta-5,7,10(19)-triene-3,24,25,26-tetrol,_9CI_9,10-Secocholesta-5,7,10(19)-triene-3,24,25,26-tetrol,_9CI	17	432.324	433.331	293.513	0.00029	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)CCC(O)C(C)(O)CO	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	17788	240442	188538	Wortmannilactone_A_13-Me_ether	17	432.251	433.257	271.343	0.00129	M+H	1	COC1/C=C/C=C/C=C/CC(CC(C)O)OC(=O)/C=C/C=C/C=C/CC(O)CC(O)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	17555	229880	631069	25-hydroxy-26,27-dimethylvitamin_D3_/_25-hydroxy-26,27-dimethylcholecalciferol_(5Z,7E)-(3S)-26,27-dimethyl-9,10-seco-5,7,10(19)-cholestatriene-3,25-diol	17	428.365	429.372	516.706	0.00027	M+H	1	C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(O)(CC)CC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	16755	221647	7498	9,10-Secocholesta-5,7,10(19)-triene-3,23,25-triol_(3S,5Z,7E,23S)-form	17	416.329	417.336	374.375	0.00028	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)CC(O)CC(C)(C)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	16627	220082	26406	3,26-Dihydroxycholesta-7,22-dien-6-one_3,26-Dihydroxycholesta-7,22-dien-6-one	17	414.313	415.32	508.119	0.00027	M+H	1	CC(CO)C/C=C/C(C)C1CCC2C3=CC(=O)C4CC(O)CCC4(C)C3CCC21C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	16624	220066	268503	Trigonegenin_A	17	414.313	415.32	329.416	0.00027	M+H	1	C[C@H]1[C@H]2[C@H](C[C@@H]3[C@H]4CCC5=C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@H](C)CO2	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	16480	215399	458409	3beta-hydroxyergosta-8,24(28)-dien-7-one	17	412.334	413.341	404.166	0.00028	M+H	1	C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3=O)C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	16339	213693	10862	γ-Tocotrienol_γ-Tocotrienol	17	410.318	411.325	526.945	0.00027	M+H	1	CC(C)=CCC/C(C)=C\CC/C(C)=C\CCC1(C)CCc2cc(O)c(C)c(C)c2O1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	16208	212399	293200	5,7,14,22-ergostatetraen-3beta-ol	17	408.339	409.346	448.374	0.00027	M+H	1	CC[C@H](/C=C/[C@@H](C)[C@H]1CC=C2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	16060	210763	222154	Triprenyl-ar-curcumene_Triprenyl-ar-curcumene	17	406.36	407.367	518.995	0.00028	M+H	1	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CCC(C)c1ccc(C)cc1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15544	204417	223	Cholesta-9(11),17(20),24-triene-3,6-diol_(3β,5α,6α)-form	17	398.318	399.326	465.033	-0.00071	M+H	1	CC(C)=CCC/C(C)=C1\CCC2C3CC(O)C4CC(O)CCC4(C)C3=CCC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15390	201856	399909	14α-Methyl-5α-ergosta-9(11),24(28)-dien-3β-ol|4-Methyl-7-ergosta-8,24(28)-diene	17	396.376	397.383	657.682	0.00028	M+H	1	C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CCC[C@H](C)[C@H]1CC3)C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15375	201623	192009	Parvifoliol_F_Parvifoliol_F	17	396.303	397.31	530.125	0.00028	M+H	1	CC(C)=CCC/C(C)=C\CC/C(C)=C\CCC1(C)CCc2cc(C)cc(O)c2O1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15371	201608	122667	Astrogorgiadiol_22,23-Didehydro(22E-),_9-ketone	17	396.303	397.31	483.013	0.00028	M+H	1	Cc1ccc(O)cc1CCC1C(=O)CCC2(C)C(C(C)/C=C/CC(C)C)CCC12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15345	201394	6693	Okinonellin_A_Okinonellin_A	17	396.23	397.236	384.709	0.00129	M+H	1	C=C(CCC/C(C)=C\C=C\C1(C)CCCc2ccoc21)CC1OC(=O)C(C)=C1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15251	200373	130129	Stigmasta-1,3,5-triene,_9CI_Stigmasta-1,3,5-triene,_9CI	17	394.36	395.367	516.257	0.00028	M+H	1	CCC(CCC(C)C1CCC2C3CC=C4C=CC=CC4(C)C3CCC12C)C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15227	200193	118418	Sargaol_Sargaol	17	394.287	395.294	509.675	0.00027	M+H	1	CC(C)=CCC/C(C)=C\CC/C(C)=C\CCC1(C)C=Cc2cc(O)cc(C)c2O1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	15091	198982	106691	Citreoanthrasteroid_B_Citreoanthrasteroid_B	17	392.308	393.315	414.317	0.00028	M+H	1	Cc1c2c(cc3c1CC(O)CC3)C1CCC(C(C)/C=C/C(C)C(C)C)C1(C)C=C2	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14958	196353	10885	3,7,12-Trihydroxy-25-homochol-24-ene_3,7,12-Trihydroxy-25-homochol-24-ene	17	390.313	391.321	516.251	-0.00073	M+H	1	C=CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14807	194601	152117	2,2',4',6'-Tetrahydroxy-3'-prenylacetophenone_4'-O-(3,7-Dimethyl-2,6-octadienyl)	17	388.225	389.232	529.192	0.00029	M+H	1	CC(C)=CCC/C(C)=C\COc1cc(O)c(C(=O)CO)c(O)c1CC=C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14660	192323	42136	6(17),11-Jatrophadiene-3,5,7,8,9,14,15-heptol_6(17),11-Jatrophadiene-3,5,7,8,9,14,15-heptol	17	386.23	387.238	267.924	-0.00073	M+H	1	C=C1C(O)C(O)C(O)C(C)(C)/C=C/C(C)C(O)C2(O)CC(C)C(O)C2C1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14558	191525	3294	Cholesta-22,24-dien-3-ol,_9CI_(3β,5α,22E)-form	17	384.339	385.346	424.64	0.00027	M+H	1	CC(C)=C/C=C/C(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14399	189564	182922	Ergosta-7,22-diene_Ergosta-7,22-diene	17	382.36	383.365	496.847	0.00229	M+H	1	CC(C)C(C)/C=C/C(C)C1CCC2C3=CCC4CCCCC4(C)C3CCC21C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14393	189452	70868	Cholesta-5,7,22-trien-3-ol,_9CI_Cholesta-5,7,22-trien-3-ol,_9CI	17	382.324	383.331	456.549	0.00029	M+H	1	CC(C)C/C=C/C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14249	187893	578884	TG(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)	17	760.694	381.352	509.585	0.00458	M+2H	2	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCC/C=C\CCCC	0.00
